date,wind,cyclone_id,cyclone_number,year
2006-01-21,0.0,2006_nan,128,2006
2006-01-22,0.0,2006_nan,128,2006
2006-01-23,8.662639903446118,2006_17.0,128,2006
2006-01-24,0.0,2006_nan,128,2006
2006-01-25,12.881774512731129,2006_18.0,128,2006
2006-01-26,15.522278989471722,2006_18.0,128,2006
2006-01-27,13.83780730991622,2006_18.0,128,2006
2006-01-28,13.058177091082936,2006_19.0,128,2006
2006-01-29,11.80813999664483,2006_19.0,128,2006
2006-01-30,0.0,2006_nan,128,2006
2006-01-31,0.0,2006_nan,128,2006
2006-02-01,0.0,2006_nan,128,2006
2006-02-02,0.0,2006_nan,128,2006
2006-02-03,0.0,2006_nan,128,2006
2006-02-04,0.0,2006_nan,128,2006
2006-02-05,0.0,2006_nan,128,2006
2006-02-06,0.0,2006_nan,128,2006
2006-02-07,17.980846689323982,2006_20.0,128,2006
2006-02-08,20.511358970151093,2006_20.0,128,2006
2006-02-09,17.70136966322935,2006_20.0,128,2006
2006-02-10,14.468014168263268,2006_20.0,128,2006
2006-02-11,0.0,2006_nan,128,2006
2006-02-12,0.0,2006_nan,128,2006
2006-02-13,0.0,2006_nan,128,2006
2006-02-14,14.045339755035997,2006_21.0,128,2006
2006-02-15,24.581761993766932,2006_23.0,128,2006
2006-02-16,15.112056522951637,2006_22.0,128,2006
2006-02-17,13.518207344431769,2006_22.0,128,2006
2006-02-18,6.253879990422604,2006_22.0,128,2006
2006-02-19,13.098991805289824,2006_25.0,128,2006
2006-02-20,18.931345287972547,2006_25.0,128,2006
2006-02-21,11.951337383777473,2006_25.0,128,2006
2006-02-22,0.0,2006_nan,128,2006
2006-02-23,11.761791083901413,2006_26.0,128,2006
2006-02-24,17.392146320000887,2006_26.0,128,2006
2006-02-25,16.2776970897077,2006_26.0,128,2006
2006-02-26,0.0,2006_nan,128,2006
2006-02-27,14.824278199052214,2006_27.0,128,2006
2006-02-28,18.40075400328299,2006_27.0,128,2006
2006-03-01,0.0,2006_nan,128,2006
2006-03-02,0.0,2006_nan,128,2006
2006-03-03,8.625975838141624,2006_28.0,128,2006
2006-03-04,12.326971109444264,2006_32.0,128,2006
2006-03-05,13.702911220588367,2006_29.0,128,2006
2006-03-06,12.325587559810131,2006_29.0,128,2006
