date,wind,cyclone_id,cyclone_number,year
2005-10-21,23.750155985947487,2005_110.0,122,2005
2005-10-22,13.910098655932597,2005_110.0,122,2005
2005-10-23,0.0,2005_nan,122,2005
2005-10-24,0.0,2005_nan,122,2005
2005-10-25,24.328834457872457,2005_108.0,122,2005
2005-10-26,0.0,2005_nan,122,2005
2005-10-27,16.89601228287104,2005_109.0,122,2005
2005-10-28,0.0,2005_nan,122,2005
2005-10-29,25.84365993452489,2005_112.0,122,2005
2005-10-30,25.38189470038709,2005_112.0,122,2005
2005-10-31,17.45955091105379,2005_113.0,122,2005
2005-11-01,0.0,2005_nan,122,2005
2005-11-02,19.066897655019808,2005_114.0,122,2005
2005-11-03,23.745109371366745,2005_114.0,122,2005
2005-11-04,17.628612499508613,2005_114.0,122,2005
2005-11-05,12.86292613042883,2005_114.0,122,2005
2005-11-06,20.53546249801545,2005_116.0,122,2005
2005-11-07,25.161525863694727,2005_115.0,122,2005
2005-11-08,24.619855898695192,2005_115.0,122,2005
2005-11-09,11.198384421214412,2005_117.0,122,2005
2005-11-10,0.0,2005_nan,122,2005
2005-11-11,27.28194509003609,2005_118.0,122,2005
2005-11-12,19.17792317579611,2005_118.0,122,2005
2005-11-13,0.0,2005_nan,122,2005
2005-11-14,12.192567493620396,2005_120.0,122,2005
2005-11-15,0.0,2005_nan,122,2005
2005-11-16,0.0,2005_nan,122,2005
2005-11-17,0.0,2005_nan,122,2005
2005-11-18,0.0,2005_nan,122,2005
2005-11-19,0.0,2005_nan,122,2005
2005-11-20,0.0,2005_nan,122,2005
2005-11-21,0.0,2005_nan,122,2005
2005-11-22,0.0,2005_nan,122,2005
2005-11-23,0.0,2005_nan,122,2005
2005-11-24,23.30016618583141,2005_121.0,122,2005
2005-11-25,23.920058676832433,2005_121.0,122,2005
2005-11-26,19.469785719048964,2005_121.0,122,2005
2005-11-27,14.317192232112372,2005_121.0,122,2005
2005-11-28,15.232311676086743,2005_121.0,122,2005
2005-11-29,12.779656989846604,2005_121.0,122,2005
2005-11-30,0.0,2005_nan,122,2005
2005-12-01,22.864475127027433,2005_2.0,133,2005
2005-12-02,22.48934344319235,2005_2.0,133,2005
2005-12-03,13.776363369542958,2005_2.0,133,2005
2005-12-04,14.116168751312854,2005_2.0,133,2005
2005-12-05,15.716786675837884,2005_2.0,133,2005
2005-12-06,13.931967319115806,2005_2.0,133,2005
2005-12-07,22.21766735826246,2005_3.0,133,2005
2005-12-08,22.123463886088626,2005_3.0,133,2005
2005-12-09,0.0,2005_nan,133,2005
2005-12-10,0.0,2005_nan,133,2005
2005-12-11,7.659025395254702,2005_4.0,133,2005
2005-12-12,6.669888937429459,2005_4.0,133,2005
2005-12-13,8.07368889330559,2005_3.0,133,2005
2005-12-14,13.872249046577036,2005_1.0,133,2005
2005-12-15,0.0,2005_nan,133,2005
2005-12-16,17.298059244470075,2005_5.0,133,2005
2005-12-17,0.0,2005_nan,133,2005
2005-12-18,0.0,2005_nan,133,2005
2005-12-19,0.0,2005_nan,133,2005
2005-12-20,7.542953259897658,2005_7.0,133,2005
2005-12-21,12.715733205157218,2005_7.0,133,2005
2005-12-22,0.0,2005_nan,133,2005
2005-12-23,0.0,2005_nan,133,2005
2005-12-24,0.0,2005_nan,133,2005
2005-12-25,9.608700828280988,2005_8.0,133,2005
2005-12-26,9.581785550517036,2005_6.0,133,2005
2005-12-27,12.362470184505344,2005_6.0,133,2005
2005-12-28,10.1638284321625,2005_6.0,133,2005
2005-12-29,18.915499217597574,2005_9.0,133,2005
2005-12-30,0.0,2005_nan,133,2005
2005-12-31,19.5353917085986,2005_10.0,133,2005
2006-01-01,18.69060765163361,2006_10.0,133,2006
2006-01-02,0.0,2006_nan,133,2006
2006-01-03,0.0,2006_nan,133,2006
2006-01-04,0.0,2006_nan,133,2006
2006-01-05,12.923281001755084,2006_11.0,133,2006
2006-01-06,12.557332123527214,2006_11.0,133,2006
2006-01-07,0.0,2006_nan,133,2006
2006-01-08,0.0,2006_nan,133,2006
2006-01-09,0.0,2006_nan,133,2006
2006-01-10,20.578461127406488,2006_12.0,133,2006
2006-01-11,0.0,2006_nan,133,2006
2006-01-12,0.0,2006_nan,133,2006
2006-01-13,18.685073453097083,2006_14.0,133,2006
2006-01-14,11.807448221827762,2006_13.0,133,2006
2006-01-15,16.547489268363407,2006_13.0,133,2006
2006-01-16,14.462479969726742,2006_15.0,133,2006
2006-01-17,13.806677443148256,2006_15.0,133,2006
2006-01-18,0.0,2006_nan,133,2006
2006-01-19,0.0,2006_nan,133,2006
2006-01-20,0.0,2006_nan,133,2006
2006-01-21,0.0,2006_nan,133,2006
2006-01-22,0.0,2006_nan,133,2006
2006-01-23,11.114981629944785,2006_16.0,133,2006
2006-01-24,0.0,2006_nan,133,2006
2006-01-25,11.14749504634688,2006_17.0,133,2006
2006-01-26,14.248029776436308,2006_17.0,133,2006
2006-01-27,11.93819366225322,2006_17.0,133,2006
2006-01-28,16.724583621532283,2006_18.0,133,2006
2006-01-29,16.762631236470906,2006_18.0,133,2006
2006-01-30,0.0,2006_nan,133,2006
2006-01-31,0.0,2006_nan,133,2006
2006-02-01,3.998694086787726,2006_19.0,133,2006
2006-02-02,5.149115607568341,2006_20.0,133,2006
2006-02-03,6.252496440788473,2006_20.0,133,2006
2006-02-04,0.0,2006_nan,133,2006
2006-02-05,0.0,2006_nan,133,2006
